id,travel_date,line_name,direction,passengers,sales_amount,sales_count,refund_count,refund_amount,seats,train_operations,inserted_at,updated_at
192,2020-08-16,구동해선,하행,5009,249309500,5141,2067,73034400,7060,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
193,2020-08-16,전라선,상행,10566,666534700,11566,6286,253074700,10406,17,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
194,2020-08-16,전라선,하행,8484,468924300,9368,4381,161305700,10406,17,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
195,2020-08-16,호남선,상행,12805,825749400,13981,6813,300561500,19036,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
196,2020-08-16,호남선,하행,9540,548656900,10310,4520,172837500,19581,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
197,2020-08-17,강릉선,상행,7132,337884900,8239,4700,132235300,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
198,2020-08-17,강릉선,하행,5929,229312100,6347,2788,74797500,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
199,2020-08-17,경부선,상행,47236,3256746000,47322,23128,1088855900,53826,60,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
200,2020-08-17,경부선,하행,31171,1770111200,29597,12383,493308200,52871,59,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
201,2020-08-17,경전선,상행,8770,559513500,9711,4831,190997200,7980,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
202,2020-08-17,경전선,하행,5194,292463700,5780,2474,90011700,7980,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
203,2020-08-17,구동해선,상행,9054,532878400,9633,4776,186040700,7025,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
204,2020-08-17,구동해선,하행,5310,263252300,5437,2172,75221800,7060,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
205,2020-08-17,전라선,상행,10908,699516600,12164,6791,265284500,9416,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
206,2020-08-17,전라선,하행,7655,428736200,8582,3975,146019300,9041,15,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
207,2020-08-17,호남선,상행,15123,976808700,17317,8756,342814300,18590,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
208,2020-08-17,호남선,하행,9994,564509300,10790,4621,166371400,18625,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
209,2020-08-18,강릉선,상행,6199,250424500,6906,3121,90018800,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
210,2020-08-18,강릉선,하행,5075,186623700,5237,2232,59752900,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
211,2020-08-18,경부선,상행,30740,1773993600,29524,11631,502132200,47205,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
212,2020-08-18,경부선,하행,27036,1491969600,24724,9810,396346600,46250,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
213,2020-08-18,경전선,상행,5251,302283800,5602,2246,92461200,7980,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
214,2020-08-18,경전선,하행,5539,303380800,5764,2178,86032200,8015,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
215,2020-08-18,구동해선,상행,5382,275155100,5324,2115,79631300,7025,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
216,2020-08-18,구동해선,하행,5099,241479500,5066,1888,64188000,7025,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
217,2020-08-18,전라선,상행,7202,398135800,7465,3244,132728300,8730,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
218,2020-08-18,전라선,하행,6593,345398100,7103,2952,113212800,8765,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
219,2020-08-18,호남선,상행,9237,529407300,10246,4226,159290200,17600,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
220,2020-08-18,호남선,하행,9067,482095600,9240,3538,128345900,17635,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
221,2020-08-19,강릉선,상행,4815,190123400,5083,2268,66616400,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
222,2020-08-19,강릉선,하행,4672,181500900,4997,2122,61982400,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
223,2020-08-19,경부선,상행,24281,1433476600,22981,9735,432302600,47141,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
224,2020-08-19,경부선,하행,24102,1378735300,22020,9126,393840300,46186,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
225,2020-08-19,경전선,상행,5088,304549600,5486,2418,98463000,8015,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
226,2020-08-19,경전선,하행,4898,275085100,4820,2020,84853500,7980,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
227,2020-08-19,구동해선,상행,4558,226579400,4602,1886,67454100,7060,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
228,2020-08-19,구동해선,하행,4487,217138200,4588,1800,60174400,7025,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
229,2020-08-19,전라선,상행,6325,342157200,6420,2780,114188500,8736,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
230,2020-08-19,전라선,하행,5925,317089200,6207,2693,106095800,8701,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
231,2020-08-19,호남선,상행,7815,445590200,8488,3615,141326500,17565,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
232,2020-08-19,호남선,하행,7496,412366900,7696,3106,117248700,17635,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
233,2020-08-20,강릉선,상행,4463,184806200,4893,2261,70653600,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
234,2020-08-20,강릉선,하행,4278,182911100,5042,2343,69596700,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
235,2020-08-20,경부선,상행,22891,1355499400,22743,10093,429969800,47141,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
236,2020-08-20,경부선,하행,23424,1386017800,22280,9620,426868500,46186,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
237,2020-08-20,경전선,상행,4672,276029200,5077,2250,93942900,8015,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
238,2020-08-20,경전선,하행,4818,279512600,5099,2204,90975200,8050,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
239,2020-08-20,구동해선,상행,4257,214239600,4356,1859,68344300,7060,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
240,2020-08-20,구동해선,하행,4413,213881500,4349,1764,64890400,7060,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
241,2020-08-20,전라선,상행,5742,313091300,6153,2763,109540800,8736,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
242,2020-08-20,전라선,하행,5686,322205400,6373,2870,115362900,8701,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
243,2020-08-20,호남선,상행,7623,444665200,8424,3729,142042700,17600,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
244,2020-08-20,호남선,하행,7608,428470700,8077,3380,130124100,17600,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
245,2020-08-21,강릉선,상행,5209,219357500,6398,3451,85284700,10250,25,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
246,2020-08-21,강릉선,하행,5926,269531100,8126,4727,112374200,10660,26,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
247,2020-08-21,경부선,상행,28169,1730275000,30448,16164,622100000,56937,62,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
248,2020-08-21,경부선,하행,31340,1991531300,34910,19113,760733800,55027,60,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
249,2020-08-21,경전선,상행,6131,373516900,7234,3884,137749800,9551,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
250,2020-08-21,경전선,하행,5842,349109800,7185,3876,134561900,9520,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
251,2020-08-21,구동해선,상행,4773,252135000,5383,2781,88511800,7127,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
252,2020-08-21,구동해선,하행,4530,238291300,5168,2515,84194000,7158,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
253,2020-08-21,전라선,상행,6481,397426900,8326,5084,171007300,9653,15,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
254,2020-08-21,전라선,하행,6703,430018300,9024,5488,186922500,10063,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
255,2020-08-21,호남선,상행,8596,545247000,10945,6077,212907600,19084,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
256,2020-08-21,호남선,하행,9329,593196400,11430,5988,223206200,19629,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
257,2020-08-22,강릉선,상행,4329,212223300,5716,3469,96550500,11480,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
258,2020-08-22,강릉선,하행,5582,316420100,8180,5378,165529200,11480,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
259,2020-08-22,경부선,상행,18931,1300468600,24074,13758,547672700,57861,63,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
260,2020-08-22,경부선,하행,21252,1468963000,26642,15249,635449500,55951,61,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
261,2020-08-22,경전선,상행,3946,246220900,5315,2955,132401500,9520,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
262,2020-08-22,경전선,하행,4277,264857500,5747,3109,115783700,9520,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
263,2020-08-22,구동해선,상행,3175,170229600,3861,2000,69805700,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
264,2020-08-22,구동해선,하행,3643,204588000,4594,2394,83509500,7065,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
265,2020-08-22,전라선,상행,4890,329196600,6838,4254,156134600,10473,17,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
266,2020-08-22,전라선,하행,5415,399889100,8156,5294,205259000,10442,17,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
267,2020-08-22,호남선,상행,5622,381319200,7643,4205,164416900,19084,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
268,2020-08-22,호남선,하행,6387,426488900,8512,4541,180445400,19660,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
269,2020-08-23,강릉선,상행,6362,360876100,8613,6013,191683600,11480,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
270,2020-08-23,강릉선,하행,3820,180333200,5139,2805,76957900,11070,27,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
271,2020-08-23,경부선,상행,24085,1730979800,28548,16129,719396600,56906,62,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
272,2020-08-23,경부선,하행,18836,1190496500,21596,11343,446405400,54996,60,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
273,2020-08-23,경전선,상행,5400,314255800,6226,3120,117311700,9551,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
274,2020-08-23,경전선,하행,3760,228451700,5058,2655,89964700,9551,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
275,2020-08-23,구동해선,상행,4199,225884700,4622,2326,84990100,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
276,2020-08-23,구동해선,하행,2936,150333900,3451,1621,54331600,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
277,2020-08-23,전라선,상행,6654,486599400,8764,5707,237635100,10411,17,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
278,2020-08-23,전라선,하행,4383,292270200,6113,3555,130198500,10032,16,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
279,2020-08-23,호남선,상행,7406,489258900,9134,4829,196532200,19177,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
280,2020-08-23,호남선,하행,5894,358184500,7351,3632,131945500,19722,29,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
281,2020-08-24,강릉선,상행,3915,160298600,4418,1983,64821400,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
282,2020-08-24,강릉선,하행,3335,145539200,4127,1952,64859000,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
283,2020-08-24,경부선,상행,19701,1118730500,19925,7966,347390800,48081,54,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
284,2020-08-24,경부선,하행,18822,1085250000,18688,7797,330019800,47126,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
285,2020-08-24,경전선,상행,3688,217002700,4166,1720,71084100,8066,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
286,2020-08-24,경전선,하행,3815,221705500,4248,1770,72508800,8097,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
287,2020-08-24,구동해선,상행,3399,170726000,3806,1542,51449100,7065,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
288,2020-08-24,구동해선,하행,3580,166637500,3675,1382,48333500,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
289,2020-08-24,전라선,상행,4192,245945800,5005,2329,96763800,8729,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
290,2020-08-24,전라선,하행,4536,251738700,5422,2432,94492800,8729,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
291,2020-08-24,호남선,상행,6356,348204500,7221,2770,105759600,17710,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
292,2020-08-24,호남선,하행,6382,344838600,7052,2758,119601500,17679,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
293,2020-08-25,강릉선,상행,3352,141085200,3707,1651,56598900,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
294,2020-08-25,강릉선,하행,3043,130594700,3535,1667,54105100,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
295,2020-08-25,경부선,상행,17061,989827600,16734,6977,311847100,47126,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
296,2020-08-25,경부선,하행,16713,972654500,15938,6701,299676000,46171,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
297,2020-08-25,경전선,상행,3355,189973000,3503,1432,60383700,8066,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
298,2020-08-25,경전선,하행,3392,189895300,3547,1483,58927900,8035,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
299,2020-08-25,구동해선,상행,3193,155635700,3167,1232,46019800,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
300,2020-08-25,구동해선,하행,3200,152813000,3327,1288,44665200,7065,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
301,2020-08-25,전라선,상행,4113,241018100,4601,2161,95599000,8698,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
302,2020-08-25,전라선,하행,3736,209842900,4391,2065,78596000,8698,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
303,2020-08-25,호남선,상행,5728,320089600,6075,2519,99243600,17648,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
304,2020-08-25,호남선,하행,5384,293344800,5686,2252,84620600,17679,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
305,2020-08-26,강릉선,상행,3078,133583300,3585,1684,55078400,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
306,2020-08-26,강릉선,하행,2630,124534500,3406,1711,57423400,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
307,2020-08-26,경부선,상행,16954,1034073700,16515,7102,326276200,47157,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
308,2020-08-26,경부선,하행,16249,1027214700,16193,7324,339690800,46202,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
309,2020-08-26,경전선,상행,3332,200511700,3730,1683,66675300,8004,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
310,2020-08-26,경전선,하행,3335,190323300,3511,1539,63898100,8004,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
311,2020-08-26,구동해선,상행,2957,150629000,3236,1432,48919100,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
312,2020-08-26,구동해선,하행,3059,157011700,3353,1435,48948900,7096,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
313,2020-08-26,전라선,상행,3989,242193400,4343,2136,93669700,8698,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
314,2020-08-26,전라선,하행,3511,228289200,4647,2414,97678100,8698,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
315,2020-08-26,호남선,상행,5027,301850200,5975,2788,102570000,17648,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
316,2020-08-26,호남선,하행,4808,285886100,5491,2429,94389800,17679,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
317,2020-08-27,강릉선,상행,2427,115276600,3096,1537,51370900,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
318,2020-08-27,강릉선,하행,2393,120408700,3405,1881,56871100,7380,18,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
319,2020-08-27,경부선,상행,14580,905844700,15368,6901,314198100,47188,53,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
320,2020-08-27,경부선,하행,15332,952966000,15732,7078,324783800,46233,52,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
321,2020-08-27,경전선,상행,2991,181549600,3301,1547,64783700,8035,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
322,2020-08-27,경전선,하행,3164,181522300,3467,1484,60510700,8035,12,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
323,2020-08-27,구동해선,상행,2643,133945700,2852,1210,42872300,7034,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
324,2020-08-27,구동해선,하행,2849,142442200,3131,1318,44355500,7034,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
325,2020-08-27,전라선,상행,3104,194189700,3961,1999,81512500,8760,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
326,2020-08-27,전라선,하행,3331,224946400,4398,2289,99996100,8760,14,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
327,2020-08-27,호남선,상행,4899,292898400,5881,2700,101243200,17648,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
328,2020-08-27,호남선,하행,4932,284417800,5656,2419,90969100,17710,28,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
329,2020-08-28,강릉선,상행,3501,149349900,4614,2513,60698700,10250,25,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
330,2020-08-28,강릉선,하행,4164,195009900,6004,3611,88102200,10660,26,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
331,2020-08-28,경부선,상행,22245,1342842100,24610,12613,474798600,56906,62,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
332,2020-08-28,경부선,하행,25013,1562056900,28098,15307,576515600,54996,60,2025-10-05 05:06:38.227643+00,2025-10-05 05:06:38.227643+00
