id,game_date,home_team,away_team,stadium,region,note
2886,2018-07-31,한화,KT,대전,대전,
2887,2018-08-01,KIA,롯데,광주,광주,
2888,2018-08-01,SK,넥센,문학,인천,
2889,2018-08-01,두산,LG,잠실,서울,
2890,2018-08-01,삼성,NC,대구,대구,
2891,2018-08-01,한화,KT,대전,대전,
2892,2018-08-02,KIA,롯데,광주,광주,
2893,2018-08-02,SK,넥센,문학,인천,
2894,2018-08-02,두산,LG,잠실,서울,
2895,2018-08-02,삼성,NC,대구,대구,
2896,2018-08-02,한화,KT,대전,대전,
2897,2018-08-04,KIA,두산,광주,광주,
2898,2018-08-04,KT,넥센,수원,수원,
2899,2018-08-04,LG,SK,잠실,서울,
2900,2018-08-04,롯데,삼성,사직,부산,
2901,2018-08-04,한화,NC,대전,대전,
2902,2018-08-05,KIA,두산,광주,광주,
2903,2018-08-05,KT,넥센,수원,수원,
2904,2018-08-05,LG,SK,잠실,서울,
2905,2018-08-05,롯데,삼성,사직,부산,
2906,2018-08-05,한화,NC,대전,대전,
2907,2018-08-07,NC,KT,마산,마산,
2908,2018-08-07,SK,삼성,문학,인천,
2909,2018-08-07,넥센,KIA,고척,서울,
2910,2018-08-07,두산,한화,잠실,서울,
2911,2018-08-07,롯데,LG,사직,부산,
2912,2018-08-08,NC,KT,마산,마산,
2913,2018-08-08,SK,삼성,문학,인천,
2914,2018-08-08,넥센,KIA,고척,서울,
2915,2018-08-08,두산,한화,잠실,서울,
2916,2018-08-08,롯데,LG,사직,부산,
2917,2018-08-09,KIA,롯데,광주,광주,
2918,2018-08-09,KT,두산,수원,수원,
2919,2018-08-09,LG,삼성,잠실,서울,
2920,2018-08-09,NC,SK,마산,마산,
2921,2018-08-09,한화,넥센,대전,대전,
2922,2018-08-10,KIA,롯데,광주,광주,우천취소
2923,2018-08-10,KT,두산,수원,수원,
2924,2018-08-10,LG,삼성,잠실,서울,
2925,2018-08-10,NC,SK,마산,마산,
2926,2018-08-10,한화,넥센,대전,대전,
2927,2018-08-11,SK,KIA,문학,인천,
2928,2018-08-11,넥센,LG,고척,서울,
2929,2018-08-11,두산,롯데,잠실,서울,
2930,2018-08-11,삼성,NC,대구,대구,
2931,2018-08-11,한화,KT,대전,대전,
2932,2018-08-12,SK,KIA,문학,인천,
2933,2018-08-12,넥센,LG,고척,서울,
2934,2018-08-12,두산,롯데,잠실,서울,
2935,2018-08-12,삼성,NC,대구,대구,
2936,2018-08-12,한화,KT,대전,대전,
2937,2018-08-14,KIA,LG,광주,광주,
2938,2018-08-14,KT,NC,수원,수원,
2939,2018-08-14,두산,SK,잠실,서울,
2940,2018-08-14,롯데,한화,사직,부산,
2941,2018-08-14,삼성,넥센,대구,대구,
2942,2018-08-15,KIA,LG,광주,광주,
2943,2018-08-15,KT,NC,수원,수원,
2944,2018-08-15,두산,SK,잠실,서울,
2945,2018-08-15,롯데,한화,사직,부산,우천취소
2946,2018-08-15,삼성,넥센,대구,대구,
2947,2018-08-16,KT,NC,수원,수원,
2948,2018-08-16,SK,LG,문학,인천,
2949,2018-08-16,두산,넥센,잠실,서울,
2950,2018-08-16,롯데,KIA,사직,부산,
2951,2018-08-16,삼성,한화,대구,대구,
2952,2018-09-04,KT,LG,수원,수원,
2953,2018-09-04,NC,삼성,마산,마산,
2954,2018-09-04,SK,넥센,문학,인천,
2955,2018-09-04,두산,KIA,잠실,서울,
2956,2018-09-04,한화,롯데,대전,대전,
2957,2018-09-05,KT,LG,수원,수원,
2958,2018-09-05,NC,삼성,마산,마산,
2959,2018-09-05,SK,넥센,문학,인천,
2960,2018-09-05,두산,KIA,잠실,서울,
2961,2018-09-05,한화,롯데,대전,대전,
2962,2018-09-06,KIA,넥센,광주,광주,
2963,2018-09-06,KT,한화,수원,수원,
2964,2018-09-06,LG,NC,잠실,서울,
2965,2018-09-06,롯데,SK,사직,부산,
2966,2018-09-06,삼성,두산,대구,대구,
2967,2018-09-07,KIA,넥센,광주,광주,
2968,2018-09-07,KT,한화,수원,수원,
2969,2018-09-07,LG,NC,잠실,서울,
2970,2018-09-07,롯데,SK,사직,부산,
2971,2018-09-07,삼성,두산,대구,대구,
2972,2018-09-08,KIA,삼성,광주,광주,
2973,2018-09-08,LG,한화,잠실,서울,
2974,2018-09-08,NC,롯데,마산,마산,
2975,2018-09-08,SK,두산,문학,인천,
2976,2018-09-08,넥센,KT,고척,서울,
2977,2018-09-09,KIA,삼성,광주,광주,
2978,2018-09-09,LG,한화,잠실,서울,
2979,2018-09-09,NC,롯데,마산,마산,
2980,2018-09-09,SK,두산,문학,인천,
2981,2018-09-09,넥센,KT,고척,서울,
2982,2018-09-11,LG,넥센,잠실,서울,
2983,2018-09-11,NC,KIA,마산,마산,
2984,2018-09-11,SK,KT,문학,인천,
2985,2018-09-11,롯데,두산,사직,부산,
2986,2018-09-11,삼성,한화,대구,대구,
2987,2018-09-12,LG,넥센,잠실,서울,
2988,2018-09-12,NC,KIA,마산,마산,
2989,2018-09-12,SK,KT,문학,인천,
2990,2018-09-12,롯데,두산,사직,부산,
2991,2018-09-12,삼성,한화,대구,대구,
2992,2018-09-13,NC,넥센,마산,마산,우천취소
2993,2018-09-13,두산,KT,잠실,서울,
2994,2018-09-13,롯데,KIA,사직,부산,우천취소
2995,2018-09-13,삼성,LG,대구,대구,
2996,2018-09-13,한화,SK,대전,대전,
2997,2018-09-14,NC,넥센,마산,마산,
2998,2018-09-14,두산,KT,잠실,서울,
2999,2018-09-14,롯데,KIA,사직,부산,
3000,2018-09-14,삼성,LG,대구,대구,
3001,2018-09-14,한화,SK,대전,대전,
3002,2018-09-15,KIA,SK,광주,광주,
3003,2018-09-15,KT,삼성,수원,수원,
3004,2018-09-15,두산,NC,잠실,서울,
3005,2018-09-15,롯데,넥센,사직,부산,
3006,2018-09-15,한화,LG,대전,대전,
3007,2018-09-16,KIA,SK,광주,광주,
3008,2018-09-16,KT,삼성,수원,수원,
3009,2018-09-16,두산,NC,잠실,서울,
3010,2018-09-16,롯데,넥센,사직,부산,
3011,2018-09-16,한화,LG,대전,대전,
3012,2018-09-18,KT,SK,수원,수원,
3013,2018-09-18,LG,롯데,잠실,서울,
3014,2018-09-18,NC,한화,마산,마산,
3015,2018-09-18,넥센,두산,고척,서울,
3016,2018-09-18,삼성,KIA,대구,대구,
3017,2018-09-19,KT,SK,수원,수원,
3018,2018-09-19,LG,롯데,잠실,서울,
3019,2018-09-19,NC,한화,마산,마산,
3020,2018-09-19,넥센,두산,고척,서울,
3021,2018-09-19,삼성,KIA,대구,대구,
3022,2018-09-20,KIA,NC,광주,광주,
3023,2018-09-20,LG,두산,잠실,서울,
3024,2018-09-20,SK,한화,문학,인천,
3025,2018-09-20,넥센,삼성,고척,서울,
3026,2018-09-20,롯데,KT,사직,부산,
3027,2018-09-21,KIA,NC,광주,광주,
3028,2018-09-21,LG,두산,잠실,서울,
3029,2018-09-21,SK,한화,문학,인천,
3030,2018-09-21,넥센,삼성,고척,서울,
3031,2018-09-21,롯데,KT,사직,부산,우천취소
3032,2018-09-22,LG,KT,잠실,서울,
3033,2018-09-22,NC,두산,마산,마산,
3034,2018-09-22,넥센,SK,고척,서울,
3035,2018-09-22,삼성,롯데,대구,대구,
3036,2018-09-22,한화,KIA,대전,대전,
3037,2018-09-23,LG,KT,잠실,서울,
3038,2018-09-23,NC,두산,마산,마산,
3039,2018-09-23,넥센,SK,고척,서울,
3040,2018-09-23,삼성,롯데,대구,대구,
3041,2018-09-23,한화,KIA,대전,대전,
3042,2018-09-25,KT,KIA,수원,수원,
3043,2018-09-25,SK,LG,문학,인천,
3044,2018-09-25,두산,넥센,잠실,서울,
3045,2018-09-25,롯데,NC,사직,부산,
3046,2018-09-25,한화,삼성,대전,대전,
3047,2018-09-26,KT,KIA,수원,수원,
3048,2018-09-26,SK,LG,문학,인천,
3049,2018-09-26,두산,넥센,잠실,서울,
3050,2018-09-26,롯데,NC,사직,부산,
3051,2018-09-26,한화,삼성,대전,대전,
3052,2018-09-27,LG,KIA,잠실,서울,
3053,2018-09-27,SK,NC,문학,인천,
3054,2018-09-27,넥센,롯데,고척,서울,
3055,2018-09-27,삼성,KT,대구,대구,
3056,2018-09-27,한화,두산,대전,대전,
3057,2018-09-28,LG,KIA,잠실,서울,
3058,2018-09-28,SK,NC,문학,인천,
3059,2018-09-28,넥센,롯데,고척,서울,
3060,2018-09-28,삼성,KT,대구,대구,
3061,2018-09-28,한화,두산,대전,대전,
3062,2018-09-29,KIA,한화,광주,광주,
3063,2018-09-29,KT,롯데,수원,수원,
3064,2018-09-29,넥센,NC,고척,서울,
3065,2018-09-29,두산,LG,잠실,서울,
3066,2018-09-29,삼성,SK,대구,대구,
3067,2018-09-30,KIA,한화,광주,광주,
3068,2018-09-30,KT,롯데,수원,수원,
3069,2018-09-30,넥센,NC,고척,서울,
3070,2018-09-30,두산,LG,잠실,서울,
3071,2018-09-30,삼성,SK,대구,대구,
3072,2018-10-02,KIA,NC,광주,광주,
3073,2018-10-02,LG,KT,잠실,서울,
3074,2018-10-02,SK,롯데,문학,인천,
3075,2018-10-03,LG,KT,잠실,서울,
3076,2018-10-03,삼성,KIA,대구,대구,
3077,2018-10-03,한화,롯데,대전,대전,
3078,2018-10-04,SK,KIA,문학,인천,
3079,2018-10-04,한화,롯데,대전,대전,
3080,2018-10-05,SK,KIA,문학,인천,우천취소
3081,2018-10-05,롯데,두산,사직,부산,우천취소
3082,2018-10-06,KT,삼성,수원,수원,
3083,2018-10-06,NC,넥센,마산,마산,
3084,2018-10-06,SK,KIA,문학,인천,
3085,2018-10-06,두산,LG,잠실,서울,
3086,2018-10-06,롯데,한화,사직,부산,
3087,2018-10-07,NC,롯데,마산,마산,
3088,2018-10-07,두산,KIA,잠실,서울,
3089,2018-10-09,KT,한화,수원,수원,
3090,2018-10-09,SK,삼성,문학,인천,
3091,2018-10-09,롯데,KIA,사직,부산,
3092,2018-10-10,KIA,한화,광주,광주,
3093,2018-10-10,두산,SK,잠실,서울,
3094,2018-10-10,롯데,KT,사직,부산,
3095,2018-10-11,KIA,롯데,광주,광주,
3096,2018-10-11,두산,SK,잠실,서울,
3097,2018-10-12,KIA,롯데,광주,광주,
3098,2018-10-12,KT,넥센,수원,수원,
3099,2018-10-12,두산,NC,잠실,서울,
3100,2018-10-13,KIA,롯데,광주,광주,
3101,2018-10-13,SK,LG,문학,인천,
3102,2018-10-13,두산,KT,잠실,서울,
3103,2018-10-13,삼성,넥센,대구,대구,
3104,2018-10-13,한화,NC,대전,대전,
3105,2018-10-14,롯데,두산,사직,부산,
3106,2019-03-23,KIA,LG,광주,광주,
3107,2019-03-23,NC,삼성,창원,창원,
3108,2019-03-23,SK,KT,문학,인천,
3109,2019-03-23,두산,한화,잠실,서울,
3110,2019-03-23,롯데,키움,사직,부산,
3111,2019-03-24,KIA,LG,광주,광주,
3112,2019-03-24,NC,삼성,창원,창원,
3113,2019-03-24,SK,KT,문학,인천,
3114,2019-03-24,두산,한화,잠실,서울,
3115,2019-03-24,롯데,키움,사직,부산,
3116,2019-03-26,KIA,한화,광주,광주,
3117,2019-03-26,NC,KT,창원,창원,
3118,2019-03-26,SK,LG,문학,인천,
3119,2019-03-26,두산,키움,잠실,서울,
3120,2019-03-26,롯데,삼성,사직,부산,
3121,2019-03-27,KIA,한화,광주,광주,
3122,2019-03-27,NC,KT,창원,창원,
3123,2019-03-27,SK,LG,문학,인천,
3124,2019-03-27,두산,키움,잠실,서울,
3125,2019-03-27,롯데,삼성,사직,부산,
3126,2019-03-28,KIA,한화,광주,광주,
3127,2019-03-28,NC,KT,창원,창원,
3128,2019-03-28,SK,LG,문학,인천,
3129,2019-03-28,두산,키움,잠실,서울,
3130,2019-03-28,롯데,삼성,사직,부산,
3131,2019-03-29,KT,KIA,수원,수원,
3132,2019-03-29,LG,롯데,잠실,서울,
3133,2019-03-29,삼성,두산,대구,대구,
3134,2019-03-29,키움,SK,고척,서울,
3135,2019-03-29,한화,NC,대전,대전,
3136,2019-03-30,KT,KIA,수원,수원,
3137,2019-03-30,LG,롯데,잠실,서울,
3138,2019-03-30,삼성,두산,대구,대구,
3139,2019-03-30,키움,SK,고척,서울,
3140,2019-03-30,한화,NC,대전,대전,
3141,2019-03-31,KT,KIA,수원,수원,
3142,2019-03-31,LG,롯데,잠실,서울,
3143,2019-03-31,삼성,두산,대구,대구,
3144,2019-03-31,키움,SK,고척,서울,
3145,2019-03-31,한화,NC,대전,대전,
3146,2019-04-02,NC,키움,창원,창원,
3147,2019-04-02,SK,롯데,문학,인천,
3148,2019-04-02,두산,KT,잠실,서울,
3149,2019-04-02,삼성,KIA,대구,대구,
3150,2019-04-02,한화,LG,대전,대전,
3151,2019-04-03,NC,키움,창원,창원,
3152,2019-04-03,SK,롯데,문학,인천,
3153,2019-04-03,두산,KT,잠실,서울,
3154,2019-04-03,삼성,KIA,대구,대구,
3155,2019-04-03,한화,LG,대전,대전,
3156,2019-04-04,NC,키움,창원,창원,
3157,2019-04-04,SK,롯데,문학,인천,
3158,2019-04-04,두산,KT,잠실,서울,
3159,2019-04-04,삼성,KIA,대구,대구,
3160,2019-04-04,한화,LG,대전,대전,
3161,2019-04-05,KIA,키움,광주,광주,
3162,2019-04-05,KT,LG,수원,수원,
3163,2019-04-05,SK,삼성,문학,인천,
3164,2019-04-05,두산,NC,잠실,서울,
3165,2019-04-05,롯데,한화,사직,부산,
3166,2019-04-06,KIA,키움,광주,광주,
3167,2019-04-06,KT,LG,수원,수원,
3168,2019-04-06,SK,삼성,문학,인천,
3169,2019-04-06,두산,NC,잠실,서울,
3170,2019-04-06,롯데,한화,사직,부산,
3171,2019-04-07,KIA,키움,광주,광주,우천취소
3172,2019-04-07,KT,LG,수원,수원,
3173,2019-04-07,SK,삼성,문학,인천,
3174,2019-04-07,두산,NC,잠실,서울,
3175,2019-04-07,롯데,한화,사직,부산,
3176,2019-04-09,KIA,NC,광주,광주,우천취소
3177,2019-04-09,LG,삼성,잠실,서울,우천취소
3178,2019-04-09,롯데,두산,사직,부산,우천취소
3179,2019-04-09,키움,KT,고척,서울,
3180,2019-04-09,한화,SK,한밭,대전,우천취소
3181,2019-04-10,KIA,NC,광주,광주,
3182,2019-04-10,LG,삼성,잠실,서울,
3183,2019-04-10,롯데,두산,사직,부산,
3184,2019-04-10,키움,KT,고척,서울,
3185,2019-04-10,한화,SK,대전,대전,
3186,2019-04-11,KIA,NC,광주,광주,
3187,2019-04-11,LG,삼성,잠실,서울,
3188,2019-04-11,롯데,두산,사직,부산,
3189,2019-04-11,키움,KT,고척,서울,
3190,2019-04-11,한화,SK,대전,대전,
3191,2019-04-12,LG,두산,잠실,서울,
3192,2019-04-12,NC,롯데,창원,창원,
3193,2019-04-12,SK,KIA,문학,인천,
3194,2019-04-12,삼성,KT,대구,대구,
3195,2019-04-12,키움,한화,고척,서울,
3196,2019-04-13,LG,두산,잠실,서울,
3197,2019-04-13,NC,롯데,창원,창원,
3198,2019-04-13,SK,KIA,문학,인천,
3199,2019-04-13,삼성,KT,대구,대구,
3200,2019-04-13,키움,한화,고척,서울,
3201,2019-04-14,LG,두산,잠실,서울,
3202,2019-04-14,NC,롯데,창원,창원,
3203,2019-04-14,SK,KIA,문학,인천,
3204,2019-04-14,삼성,KT,대구,대구,
3205,2019-04-14,키움,한화,고척,서울,
3206,2019-04-16,KT,한화,수원,수원,
3207,2019-04-16,NC,LG,창원,창원,
3208,2019-04-16,두산,SK,잠실,서울,
3209,2019-04-16,롯데,KIA,사직,부산,
3210,2019-04-16,삼성,키움,대구,대구,
3211,2019-04-17,KT,한화,수원,수원,
3212,2019-04-17,NC,LG,창원,창원,
3213,2019-04-17,두산,SK,잠실,서울,
3214,2019-04-17,롯데,KIA,사직,부산,
3215,2019-04-17,삼성,키움,대구,대구,
3216,2019-04-18,KT,한화,수원,수원,
3217,2019-04-18,NC,LG,창원,창원,
3218,2019-04-18,두산,SK,잠실,서울,
3219,2019-04-18,롯데,KIA,사직,부산,
3220,2019-04-18,삼성,키움,대구,대구,
3221,2019-04-19,KIA,두산,광주,광주,
3222,2019-04-19,LG,키움,잠실,서울,
3223,2019-04-19,SK,NC,문학,인천,
3224,2019-04-19,롯데,KT,사직,부산,
3225,2019-04-19,한화,삼성,대전,대전,
3226,2019-04-20,KIA,두산,광주,광주,
3227,2019-04-20,LG,키움,잠실,서울,
3228,2019-04-20,SK,NC,문학,인천,
3229,2019-04-20,롯데,KT,사직,부산,
3230,2019-04-20,한화,삼성,대전,대전,
3231,2019-04-21,KIA,두산,광주,광주,
3232,2019-04-21,LG,키움,잠실,서울,
3233,2019-04-21,SK,NC,문학,인천,
3234,2019-04-21,롯데,KT,사직,부산,
3235,2019-04-21,한화,삼성,대전,대전,
3236,2019-04-23,KT,NC,수원,수원,
3237,2019-04-23,LG,KIA,잠실,서울,
3238,2019-04-23,삼성,SK,대구,대구,우천취소
3239,2019-04-23,키움,두산,고척,서울,
3240,2019-04-23,한화,롯데,한밭,대전,우천취소
3241,2019-04-24,KT,NC,수원,수원,
